yearend,locationabbr,sample_size,income,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2011,NM,1694.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,29.7
2011,NM,1045.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,30.4
2011,NM,1154.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,21.8
2011,NM,1094.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,18.0
2011,NM,1683.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,14.9
2011,NM,1073.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,31.2
2012,NM,1117.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,31.4
2012,NM,1659.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,28.0
2012,NM,934.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,27.1
2012,NM,1069.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,29.6
2012,NM,1064.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,27.9
2012,NM,1591.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,23.2
2012,NM,951.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,22.6
2012,NM,1117.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,32.2
2012,NM,1659.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,35.7
2012,NM,934.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,40.6
2012,NM,1069.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,34.8
2012,NM,1064.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,37.4
2012,NM,1591.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.3
2012,NM,951.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,29.2
2012,NM,1172.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,29.7
2012,NM,1731.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,26.2
2012,NM,961.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,24.5
2012,NM,1106.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,20.9
2012,NM,1092.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,14.7
2012,NM,1625.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,10.7
2012,NM,1086.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,26.1
2013,NM,1252.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,29.3
2013,NM,1764.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,29.5
2013,NM,1013.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,27.5
2013,NM,1136.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,26.9
2013,NM,1153.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,27.3
2013,NM,1663.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,21.6
2013,NM,933.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,22.0
2013,NM,1252.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,32.5
2013,NM,1764.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,36.0
2013,NM,1013.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,37.6
2013,NM,1136.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,39.0
2013,NM,1153.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,40.4
2013,NM,1663.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.0
2013,NM,933.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,28.0
2013,NM,1170.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,46.4
2013,NM,1651.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,41.3
2013,NM,967.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,37.0
2013,NM,1085.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,41.0
2013,NM,1111.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,36.5
2013,NM,1601.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,34.0
2013,NM,863.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,38.9
2013,NM,807.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,19.2
2013,NM,1580.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,13.9
2013,NM,1133.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,30.2
2013,NM,1065.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,22.6
2013,NM,1087.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,15.1
2013,NM,1619.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,26.4
2013,NM,937.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,23.3
2013,NM,1147.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,45.2
2013,NM,1631.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,51.9
2013,NM,935.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,54.3
2013,NM,1068.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,51.9
2013,NM,1078.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,62.7
2013,NM,1570.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,63.1
2013,NM,846.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,54.6
2013,NM,1654.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,28.7
2013,NM,1126.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,15.1
2013,NM,1619.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,20.3
2013,NM,926.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,23.1
2013,NM,1062.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,21.3
2013,NM,1070.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,27.7
2013,NM,1561.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,29.5
2013,NM,836.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,24.1
2013,NM,1076.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,38.5
2013,NM,1565.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,39.2
2013,NM,839.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,38.6
2013,NM,1155.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,24.7
2013,NM,1139.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,30.1
2013,NM,1619.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,31.3
2013,NM,930.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,35.5
2013,NM,1064.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,31.6
2013,NM,952.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,30.2
2013,NM,1075.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,31.7
2013,NM,1086.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,36.8
2013,NM,1588.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,38.2
2013,NM,892.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,33.3
2013,NM,1178.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,34.7
2013,NM,1671.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,27.4
2013,NM,967.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,24.9
2013,NM,1089.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,27.5
2013,NM,1098.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,16.3
2013,NM,1605.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,16.3
2013,NM,904.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,23.8
2014,NM,1127.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,32.6
2014,NM,1549.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,30.5
2014,NM,873.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,29.6
2014,NM,1034.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,29.9
2014,NM,1032.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,29.1
2014,NM,1745.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,24.2
2014,NM,924.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,23.3
2014,NM,1127.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,34.7
2014,NM,1549.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,34.1
2014,NM,873.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,34.9
2014,NM,1034.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,39.5
2014,NM,1032.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,36.7
2014,NM,1745.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.8
2014,NM,924.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,34.9
2014,NM,1633.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,30.9
2014,NM,1196.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,36.2
2014,NM,910.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,25.0
2014,NM,1071.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,21.1
2014,NM,1058.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,13.8
2014,NM,1793.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,10.1
2014,NM,1266.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,24.7
2011,NY,797.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,27.3
2011,NY,1114.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,26.5
2011,NY,647.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,26.0
2011,NY,842.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,28.5
2011,NY,926.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,26.8
2011,NY,1940.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,20.1
2011,NY,956.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,22.1
2011,NY,797.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,34.4
2011,NY,1114.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,33.3
2011,NY,647.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,34.6
2011,NY,842.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,33.0
2011,NY,926.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,38.2
2011,NY,1940.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,37.1
2011,NY,956.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,38.4
2011,NY,925.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,30.8
2011,NY,1965.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,31.1
2011,NY,618.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,31.6
2011,NY,986.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,31.8
2011,NY,828.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,33.3
2011,NY,1066.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,39.3
2011,NY,777.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,41.7
2011,NY,777.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,33.6
2011,NY,1044.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,27.2
2011,NY,606.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,22.3
2011,NY,831.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,22.3
2011,NY,914.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,22.2
2011,NY,1951.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,16.7
2011,NY,936.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,23.7
2011,NY,764.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,44.4
2011,NY,1025.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,43.9
2011,NY,606.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,46.1
2011,NY,817.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,51.3
2011,NY,889.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,54.7
2011,NY,1915.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,60.3
2011,NY,908.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,48.5
2011,NY,747.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,16.7
2011,NY,1007.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,15.5
2011,NY,597.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,19.9
2011,NY,813.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,20.6
2011,NY,888.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,22.7
2011,NY,1899.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,27.7
2011,NY,884.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,20.4
2011,NY,761.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,24.4
2011,NY,1021.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,26.9
2011,NY,600.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,30.7
2011,NY,812.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,33.7
2011,NY,884.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,34.1
2011,NY,1904.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,36.2
2011,NY,894.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,32.9
2011,NY,782.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,22.7
2011,NY,1058.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,24.7
2011,NY,622.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,28.5
2011,NY,842.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,30.0
2011,NY,925.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,31.0
2011,NY,1950.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,36.8
2011,NY,985.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,29.3
2011,NY,804.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,33.7
2011,NY,1080.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,35.4
2011,NY,632.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,32.2
2011,NY,846.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,26.6
2011,NY,930.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,23.6
2011,NY,1965.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,16.3
2011,NY,1019.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,27.8
2012,NY,592.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,32.2
2012,NY,839.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,24.7
2012,NY,501.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,24.0
2012,NY,680.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,23.2
2012,NY,762.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,22.6
2012,NY,1591.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,22.2
2012,NY,735.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,19.5
2012,NY,592.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,33.2
2012,NY,839.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,37.2
2012,NY,501.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,36.8
2012,NY,680.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,36.2
2012,NY,762.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,41.0
2012,NY,1591.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,37.6
2012,NY,735.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,35.9
2012,NY,634.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,37.5
2012,NY,887.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,35.5
2012,NY,518.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,25.7
2012,NY,709.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,25.2
2012,NY,798.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,19.1
2012,NY,1649.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,13.0
2012,NY,850.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,28.9
2013,NY,952.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,29.1
2013,NY,1278.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,34.1
2013,NY,756.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,25.6
2013,NY,957.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,26.8
2013,NY,975.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,24.6
2013,NY,2397.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,21.1
2013,NY,1150.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,20.7
2013,NY,952.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,32.1
2013,NY,1278.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,34.6
2013,NY,756.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,37.9
2013,NY,957.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,38.2
2013,NY,975.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,39.0
2013,NY,2397.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,37.8
2013,NY,1150.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,31.4
2013,NY,907.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,44.8
2013,NY,1217.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,36.6
2013,NY,706.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,32.9
2013,NY,923.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,30.3
2013,NY,948.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,32.1
2013,NY,2339.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,30.6
2013,NY,1076.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,37.5
2013,NY,939.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,16.9
2013,NY,2322.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,15.2
2013,NY,1031.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,28.9
2013,NY,696.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,22.3
2013,NY,912.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,20.6
2013,NY,870.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,30.9
2013,NY,1177.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,26.3
2013,NY,856.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,39.3
2013,NY,1160.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,40.5
2013,NY,679.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,47.1
2013,NY,887.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,45.9
2013,NY,916.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,51.6
2013,NY,2269.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,53.4
2013,NY,991.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,46.8
2013,NY,840.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,16.8
2013,NY,1144.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,16.9
2013,NY,671.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,17.3
2013,NY,875.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,19.4
2013,NY,908.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,20.6
2013,NY,2253.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,23.4
2013,NY,967.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,16.4
2013,NY,854.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,24.4
2013,NY,1151.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,24.5
2013,NY,663.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,29.8
2013,NY,879.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,27.0
2013,NY,906.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,30.3
2013,NY,2252.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,34.0
2013,NY,976.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,28.4
2013,NY,886.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,25.6
2013,NY,1198.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,27.7
2013,NY,700.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,26.9
2013,NY,913.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,29.7
2013,NY,941.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,31.0
2013,NY,2313.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,35.4
2013,NY,1072.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,27.7
2013,NY,903.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,37.4
2013,NY,1222.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,35.1
2013,NY,711.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,30.4
2013,NY,928.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,29.5
2013,NY,951.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,22.3
